"nflId","height","weight","birthDate","collegeName","position","displayName"
52432,6.25,319,1999-06-13 20:00:00,"Michigan","G","Cesar Ruiz"
52433,6.083,206,1998-03-16 19:00:00,"Arizona State","WR","Brandon Aiyuk"
52434,6.333,220,1998-11-01 19:00:00,"Utah State","QB","Jordan Love"
52435,6.083,245,1997-10-20 20:00:00,"Texas Tech","ILB","Jordyn Brooks"
52436,6.083,227,1999-08-12 20:00:00,"Louisiana State","ILB","Patrick Queen"
52438,5.917,196,1999-11-26 19:00:00,"Auburn","CB","Noah Igbinoghene"
52440,5.667,209,1999-04-10 20:00:00,"Louisiana State","RB","Clyde Edwards-Helaire"
52441,6.333,210,1999-01-17 19:00:00,"Clemson","WR","Tee Higgins"
52442,6.333,220,1997-10-04 20:00:00,"Southern California","WR","Michael Pittman"
52443,5.833,211,1999-01-13 19:00:00,"Georgia","RB","D'Andre Swift"
52444,6.083,197,1998-08-07 20:00:00,"Alabama","FS","Xavier McKinney"
52445,6.167,216,1996-03-21 19:00:00,"Lenoir-Rhyne","FS","Kyle Dugger"
52446,6.417,264,1998-02-25 19:00:00,"Penn State","OLB","Yetur Gross-Matos"
52447,6.417,322,1996-08-24 20:00:00,"Louisiana-Lafayette","G","Robert Hunt"
52448,6.333,305,1998-07-08 20:00:00,"Texas Christian","DT","Ross Blacklock"
52449,5.917,221,1999-01-18 19:00:00,"Wisconsin","RB","Jonathan Taylor"
52450,6.167,220,1998-10-04 20:00:00,"Colorado","WR","Laviska Shenault"
52451,6.5,258,1999-03-09 19:00:00,"Notre Dame","TE","Cole Kmet"
52452,6.25,203,1998-09-19 20:00:00,"Louisiana State","SS","Grant Delpit"
52453,5.75,205,1998-08-15 20:00:00,"Minnesota","FS","Antoine Winfield"
52454,5.75,176,1999-07-07 20:00:00,"Penn State","WR","K.J. Hamler"
52456,6.25,253,1997-03-23 19:00:00,"Tennessee","OLB","Darrell Taylor"
52457,6.333,227,1998-07-06 20:00:00,"Notre Dame","WR","Chase Claypool"
52458,6,195,1999-04-18 20:00:00,"Utah","CB","Jaylon Johnson"
52459,6.167,207,NA,"Alabama","CB","Trevon Diggs"
52460,5.917,212,1999-06-21 20:00:00,"Florida State","RB","Cam Akers"
52461,6.167,218,1998-08-06 20:00:00,"Oklahoma","QB","Jalen Hurts"
52462,6.417,280,1998-09-14 20:00:00,"Iowa","DE","A.J. Epenesa"
52463,5.833,214,1998-12-16 19:00:00,"Ohio State","RB","J.K. Dobbins"
52464,6.583,310,NA,"Alabama","NT","Raekwon Davis"
52465,6.167,197,1996-07-25 20:00:00,"Florida","WR","Van Jefferson"
52466,6.5,310,1998-05-07 20:00:00,"Boise State","G","Ezra Cleveland"
52467,6.25,208,1997-10-09 20:00:00,"Baylor","WR","Denzel Mims"
52468,6.167,250,1998-09-17 20:00:00,"Michigan","OLB","Josh Uche"
52469,6,200,1998-09-02 20:00:00,"Louisiana State","CB","Kristian Fulton"
52470,6.083,250,1998-05-01 20:00:00,"Boston College","RB","A.J. Dillon"
52471,6.167,235,1998-02-14 19:00:00,"Mississippi State","OLB","Willie Gay"
52472,6.25,212,1998-02-25 19:00:00,"Southern Illinois","FS","Jeremy Chinn"
52473,6.167,250,1996-07-07 20:00:00,"Wyoming","ILB","Logan Wilson"
52474,6.167,221,1998-06-22 20:00:00,"Memphis","RB","Antonio Gibson"
52475,6.417,241,1997-12-26 19:00:00,"Notre Dame","OLB","Julian Okwara"
52476,6.083,200,1996-10-09 20:00:00,"California","SS","Ashtyn Davis"
52477,6.25,332,1997-03-20 19:00:00,"Louisiana State","G","Damien Lewis"
52478,6,205,1998-04-01 19:00:00,"Texas","SS","Brandon Jones"
52479,6.25,300,1997-11-16 19:00:00,"Texas A&amp;M","DT","Justin Madubuike"
52480,6.583,310,1997-06-21 20:00:00,"Houston","G","Josh Jones"
52481,6.333,310,1997-01-31 19:00:00,"Ohio State","DT","Davon Hamilton"
52482,6.25,235,1996-12-29 19:00:00,"Wisconsin","OLB","Zack Baun"
52483,6.333,305,1997-02-04 19:00:00,"Ohio State","G","Jonah Jackson"
52484,5.833,215,1997-05-03 20:00:00,"Vanderbilt","RB","Ke'Shawn Vaughn"
52485,6.083,200,1997-09-11 20:00:00,"Iowa","CB","Michael Ojemudia"
52486,6.333,290,1997-11-16 19:00:00,"Temple","C","Matt Hennessy"
52488,6,201,1997-10-13 20:00:00,"Kentucky","WR","Lynn Bowden"
52489,6.25,215,1998-11-12 19:00:00,"South Carolina","WR","Bryan Edwards"
52490,6.167,302,1997-01-16 19:00:00,"Oklahoma","DT","Neville Gallimore"
52491,6.333,315,1997-11-21 19:00:00,"Louisiana State","C","Lloyd Cushenberry"
52492,6.417,252,1998-08-24 20:00:00,"Alabama","OLB","Terrell Lewis"
52493,6.083,204,1998-08-23 20:00:00,"Utah","FS","Julian Blackmon"
52494,5.833,215,1997-12-14 19:00:00,"Utah","RB","Zack Moss"
52495,6.25,259,1997-08-31 20:00:00,"Alabama","OLB","Anfernee Jennings"
52496,6.333,315,1997-11-22 19:00:00,"Missouri","DT","Jordan Elliott"
52497,6.167,185,1998-09-02 20:00:00,"Mississippi State","CB","Cameron Dantzler"
52498,6.25,259,1997-05-24 20:00:00,"Florida","DE","Jonathan Greenard"
52499,6.25,260,1997-08-13 20:00:00,"UCLA","TE","Devin Asiasi"
52500,5.917,210,1997-09-11 20:00:00,"Texas","WR","Devin Duvernay"
52502,6.25,240,1997-02-13 19:00:00,"Cincinnati","TE","Josiah Deguara"
52505,6.333,233,1999-03-31 19:00:00,"Louisiana State","MLB","Jacob Phillips"
52506,6.25,245,1998-03-04 19:00:00,"Ohio State","OLB","Malik Harrison"
52510,6.333,242,1997-08-06 20:00:00,"North Carolina-Charlotte","OLB","Alex Highsmith"
52512,6,198,1997-08-17 20:00:00,"Utah","FS","Terrell Burgess"
52513,6.5,253,1997-02-04 19:00:00,"Dayton","TE","Adam Trautman"
52514,6.417,345,1997-01-28 19:00:00,"Mississippi State","T","Tyre Phillips"
52515,6.167,215,1997-09-20 20:00:00,"Appalachian State","OLB","Akeem Davis-Gaither"
52516,6.333,295,1999-07-25 20:00:00,"Louisiana State","T","Saahdiq Charles"
52517,6.333,330,1997-08-18 20:00:00,"Clemson","G","John Simpson"
52518,5.833,198,1998-06-22 20:00:00,"UCLA","CB","Darnay Holmes"
52520,5.917,219,1997-11-19 19:00:00,"UCLA","RB","Joshua Kelley"
52522,6.417,335,1998-08-22 20:00:00,"Utah","DT","Leki Fotu"
52523,6.417,240,1998-04-22 20:00:00,"Florida Atlantic","TE","Harrison Bryant"
52524,6.5,305,1998-07-21 20:00:00,"St. John's, Minn.","G","Ben Bartch"
52525,6.417,260,1997-10-30 19:00:00,"South Carolina","OLB","D.J. Wonnum"
52526,6.417,255,1998-04-24 20:00:00,"Missouri","TE","Albert Okwuegbunam"
52527,6.25,219,1997-08-27 20:00:00,"Fresno State","ILB","Mykal Walker"
52529,6.5,320,1997-03-17 19:00:00,"Kentucky","G","Logan Stenberg"
52530,6.5,227,1997-11-16 19:00:00,"Washington","QB","Jacob Eason"
52534,6.667,315,1996-11-19 19:00:00,"North Carolina","T","Charlie Heck"
52535,5.917,208,1997-07-24 20:00:00,"Clemson","SS","K'Von Wallace"
52536,6.25,213,1999-02-28 19:00:00,"Central Florida","WR","Gabe Davis"
52538,6.333,295,1999-01-19 19:00:00,"Baylor","NT","James Lynch"
52539,6.167,308,NA,"Louisiana State","NT","Rashard Lawrence"
52540,6.333,225,1996-09-17 20:00:00,"Oregon","ILB","Troy Dye"
52541,6.583,251,1999-01-07 19:00:00,"Stanford","TE","Colby Parkinson"
52542,6.167,210,1997-08-24 20:00:00,"California","FS","Jaylinn Hawkins"
52543,6.333,321,1996-09-17 20:00:00,"Louisiana-Lafayette","G","Kevin Dotson"
52544,6.417,245,1997-03-26 19:00:00,"Purdue","TE","Brycen Hopkins"
52545,5.833,175,1999-04-04 20:00:00,"Michigan State","CB","Josiah Scott"
52546,6.083,193,1997-01-20 19:00:00,"Louisiana Tech","CB","L'Jarius Sneed"
52547,5.75,183,1998-07-05 20:00:00,"Louisiana Tech","CB","Amik Robertson"
52551,6.333,325,1998-02-19 19:00:00,"Michigan","G","Ben Bredeson"
52552,5.833,214,1998-09-15 20:00:00,"Miami","RB","DeeJay Dallas"
52553,6.417,296,1997-03-31 19:00:00,"Auburn","T","Jack Driscoll"
52554,6.25,320,1997-11-19 19:00:00,"Wisconsin","C","Tyler Biadasz"
52557,6.333,300,1996-06-18 20:00:00,"Ball State","G","Danny Pinter"
52561,6.583,324,1996-08-08 20:00:00,"West Virginia","T","Colton McKivitz"
52563,6.333,268,1997-06-12 20:00:00,"Tulsa","OLB","Trevis Gipson"
52566,6.083,201,NA,"Virginia","CB","Bryce Hall"
52569,6.167,205,1998-08-24 20:00:00,"Minnesota","WR","Tyler Johnson"
52570,6,220,1997-12-05 19:00:00,"Michigan","MLB","Khaleke Hudson"
52571,5.917,190,1997-12-10 19:00:00,"Georgia Southern","CB","Kindle Vildor"
52574,6.083,205,1998-03-31 19:00:00,"Wisconsin","WR","Quintez Cephus"
52578,6.25,305,1996-12-03 19:00:00,"Texas Tech","DT","Broderick Washington"
52581,5.917,172,1997-10-28 19:00:00,"Tulane","WR","Darnell Mooney"
52582,6.25,291,1997-04-23 20:00:00,"North Carolina State","DT","Larrell Murchison"
52584,6,200,1997-06-09 20:00:00,"Miami","WR","K.J. Osborn"
52585,6.167,255,NA,"Michigan","DE","Michael Danna"
52588,6.417,300,1997-12-07 19:00:00,"Kansas","G","Hakeem Adeniji"
52590,6.25,350,1997-12-09 19:00:00,"Michigan","G","Michael Onwenu"
52592,6.083,333,NA,"Baylor","DT","Bravvion Roy"
52594,5.917,202,1997-09-16 20:00:00,"Notre Dame","SS","Alohi Gilman"
52595,6.167,208,1999-02-18 19:00:00,"Michigan","WR","Donovan Peoples-Jones"
52598,6.417,245,1997-10-15 20:00:00,"Georgia","TE","Charlie Woerner"
52600,6.417,321,1997-08-07 20:00:00,"Michigan","G","Jon Runyan"
52603,6.417,290,1995-11-26 19:00:00,"Wake Forest","T","Justin Herron"
52607,6.167,205,1998-03-03 19:00:00,"Ohio State","SS","Jordan Fuller"
52608,6.167,190,1998-06-08 20:00:00,"Southern Mississippi","WR","Quez Watkins"
52609,6,193,1996-09-19 20:00:00,"Southern Methodist","WR","James Proche"
52611,6.583,307,1997-01-22 19:00:00,"Oregon State","T","Blake Brandel"
52613,6,210,1998-01-20 19:00:00,"Michigan","SS","Josh Metellus"
52614,6.333,250,1997-04-01 19:00:00,"Georgia Tech","TE","Tyler Davis"
52615,6.333,209,1998-10-20 20:00:00,"Oregon State","WR","Isaiah Hodgins"
52616,6.417,297,1997-04-28 20:00:00,"Oregon","C","Jake Hanson"
52618,6.583,310,1997-11-21 19:00:00,"Auburn","T","Prince Tega Wanogho"
52619,5.833,170,1998-01-06 19:00:00,"Massachusetts","CB","Isaiah Rodgers"
52620,6.333,220,1998-08-05 20:00:00,"Washington State","WR","Dezmon Patmon"
52623,6.083,240,1997-03-06 19:00:00,"Purdue","ILB","Markus Bailey"
52624,6.167,203,NA,"Arkansas","SS","Kamren Curl"
52625,6.25,214,1997-07-09 20:00:00,"Tennessee","WR","Jauan Jennings"
52627,5.917,210,1999-04-18 20:00:00,"Iowa","SS","Geno Stone"
52630,5.833,210,1999-04-12 20:00:00,"Arizona State","RB","Eno Benjamin"
52637,6.25,265,NA,"North Carolina State","DE","James Smith-Williams"
52640,6.167,320,1996-08-21 20:00:00,"Nebraska","DT","Carlos Davis"
52641,6.333,247,1996-08-21 20:00:00,"Stanford","DE","Casey Toohill"
52647,5.917,185,1996-11-28 19:00:00,"Pittsburgh","CB","Dane Jackson"
52650,6.333,250,1999-07-27 20:00:00,"Miami","OLB","Jonathan Garvin"
52651,6,186,1998-04-12 20:00:00,"Marshall","CB","Chris Jackson"
52658,6.167,315,1998-06-23 20:00:00,"Clemson","T","Tremayne Anchrum"
52659,6.417,242,1996-11-27 19:00:00,"Louisiana State","TE","Stephen Sullivan"
52660,6.167,205,1997-09-19 20:00:00,"Florida","WR","Tyrie Cleveland"
52662,6.417,246,NA,"North Dakota State","OLB","Derrek Tuszka"
52663,6.25,235,1997-03-11 19:00:00,"Georgia","ILB","Tae Crowder"
52665,6.25,290,1998-06-08 20:00:00,"Texas","DT","Malcolm Roach"
52666,6.417,318,1996-08-15 20:00:00,"Oregon","T","Calvin Throckmorton"
52673,6.333,245,1996-11-06 19:00:00,"South Florida","TE","Mitchell Wilcox"
52697,6.167,185,1996-09-15 20:00:00,"Florida Atlantic","CB","James Pierre"
52706,6.333,250,NA,"Indiana State","ILB","Jonas Griffith"
52708,5.75,205,1996-09-11 20:00:00,"Baylor","RB","Jamycal Hasty"
52721,6.333,199,1997-01-14 19:00:00,"Ohio State","WR","Binjimen Victor"
52725,6.25,250,1996-08-31 20:00:00,"North Dakota State","TE","Ben Ellefson"
52733,5.833,220,1998-08-08 20:00:00,"Illinois State","RB","James Robinson"
52743,6.083,329,1997-11-26 19:00:00,"Mississippi","DT","Benito Jones"
52759,6.167,305,1998-06-15 20:00:00,"Wagner","DT","Chris Williams"
52762,5.917,225,1997-11-23 19:00:00,"Notre Dame","RB","Tony Jones"
52764,5.833,190,1998-09-11 20:00:00,"Wake Forest","CB","Essang Bassey"
52766,6,195,1997-02-18 19:00:00,"Wake Forest","WR","Kendall Hinton"
52778,5.833,175,NA,"Washington","WR","Andre Baccellia"
52792,6.333,255,1998-06-24 20:00:00,"Missouri S&amp;T","DT","Tershawn Wharton"
52797,6.167,235,1998-02-25 19:00:00,"Michigan State","OLB","Joe Bachie"
52835,6.333,310,1997-10-04 20:00:00,"Brown","DT","Michael Hoecht"
52844,6.167,230,1997-01-29 19:00:00,"South Dakota State","ILB","Christian Rozeboom"
52846,6.417,275,1995-08-16 20:00:00,"Weber State","DT","Jonah Williams"
52848,6.167,285,1998-03-08 19:00:00,"Rice","DE","Myles Adams"
52852,5.917,211,1997-08-04 20:00:00,"Mississippi","FS","Myles Hartsfield"
52858,6.25,240,1996-10-15 20:00:00,"Western Michigan","TE","Giovanni Ricci"
52863,6.083,235,1998-04-01 19:00:00,"UCLA","ILB","Krys Barnes"
52873,6.417,250,1997-01-20 19:00:00,"Southern Methodist","DE","Delontae Scott"
52894,6.333,315,1998-03-22 19:00:00,"Missouri","C","Trystan Colon"
52904,6,205,1998-06-11 20:00:00,"Army","CB","Elijah Riley"
52907,6.333,246,1997-07-05 20:00:00,"Oregon State","TE","Noah Togiai"
52913,6.333,205,1998-04-24 20:00:00,"Norfolk State","FS","Bobby Price"
52922,5.917,196,1998-12-28 19:00:00,"Washington","RB","Salvon Ahmed"
52932,6.25,260,1998-01-17 19:00:00,"North Texas","OLB","Ladarius Hamilton"
52934,6.417,246,1997-12-27 19:00:00,"Michigan","TE","Sean McKeon"
52938,6.5,310,1997-06-03 20:00:00,"Texas Tech","T","Terence Steele"
52942,6.333,231,1996-09-12 20:00:00,"Oregon","TE","Juwan Johnson"
52945,5.917,185,1995-07-15 20:00:00,"Arizona","CB","Jace Whittaker"
52952,6.25,290,1996-09-16 20:00:00,"Washington","DE","Benning Potoa'e"
52971,6.25,255,NA,"Notre Dame","OLB","Jamir Jones"
52980,5.917,188,1998-07-18 20:00:00,"Fresno State","FS","Juju Hughes"
52991,5.667,180,1998-01-01 19:00:00,"Washington","CB","Myles Bryant"
53000,5.5,185,1998-01-03 19:00:00,"Arizona","RB","J.J. Taylor"
53009,6.333,310,1997-01-10 19:00:00,"Rice","G","Nick Leverett"
53018,6.083,185,1998-06-08 20:00:00,"Oklahoma State","CB","A.J. Green"
53027,6.417,300,1998-03-17 19:00:00,"Florida Atlantic","G","Brandon Walton"
53041,6,215,1998-06-13 20:00:00,"South Carolina","RB","Rico Dowdle"
53047,6.417,220,1997-08-19 20:00:00,"Georgia","TE","Lawrence Cager"
53050,6.25,315,NA,"North Carolina at Pembroke","DT","Domenique Davis"
53051,5.833,190,1998-08-05 20:00:00,"Utah","CB","Javelin Guidry"
53053,6.25,255,1998-04-16 20:00:00,"Memphis","DE","Bryce Huff"
53054,6.25,215,1998-04-12 20:00:00,"Nebraska","CB","Lamar Jackson"
53059,6.25,239,1998-05-23 20:00:00,"Iowa","ILB","Kristian Welch"
53063,6.25,270,1997-10-27 19:00:00,"Texas State","G","Aaron Brewer"
53068,6,195,1998-08-28 20:00:00,"Berry","WR","Mason Kinsey"
53073,6.25,290,1997-02-27 19:00:00,"Florida International","DT","Teair Tart"
53074,6.25,215,1997-03-20 19:00:00,"Indiana","WR","Nick Westbrook-Ikhine"
53079,6.083,255,1997-08-19 20:00:00,"Toledo","FB","Reggie Gilliam"
53085,6.333,300,1996-06-09 20:00:00,"Yale","G","Dieter Eiselen"
53098,6.167,204,1998-03-26 19:00:00,"Tennessee","WR","Marquez Callaway"
53117,5.75,153,NA,"Texas Christian","WR","Kavontae Turpin"
53244,5.833,190,NA,"San Diego","WR","Michael Bandy"
53315,6.333,245,NA,"Eastern Kentucky","OLB","Aaron Patrick"
53430,6.5,220,NA,"Clemson","QB","Trevor Lawrence"
53431,6.167,208,NA,"Brigham Young","QB","Zach Wilson"
53432,6.333,226,NA,"North Dakota State","QB","Trey Lance"
53433,6.5,250,NA,"Florida","TE","Kyle Pitts"
53434,6.083,200,NA,"Louisiana State","WR","Ja'Marr Chase"
53435,5.833,182,NA,"Alabama","WR","Jaylen Waddle"
53436,6.5,325,NA,"Oregon","T","Penei Sewell"
53437,6.083,200,NA,"South Carolina","CB","Jaycee Horn"
53438,6.167,203,NA,"Alabama","CB","Patrick Surtain"
53439,6.083,165,NA,"Alabama","WR","DeVonta Smith"
53440,6.25,223,NA,"Ohio State","QB","Justin Fields"
53441,6.25,245,NA,"Penn State","OLB","Micah Parsons"
53442,6.25,305,NA,"Northwestern","T","Rashawn Slater"
53443,6.333,310,NA,"Southern California","G","Alijah Vera-Tucker"
53444,6.25,214,NA,"Alabama","QB","Mac Jones"
53445,6.333,260,NA,"Tulsa","OLB","Zaven Collins"
53447,6.417,266,NA,"Miami","OLB","Jaelan Phillips"
53448,6.333,234,NA,"Kentucky","OLB","Jamin Davis"
53449,6,193,NA,"Florida","WR","Kadarius Toney"
53450,6.25,265,NA,"Michigan","DE","Kwity Paye"
53451,6.167,207,NA,"Virginia Tech","CB","Caleb Farley"
53452,6.417,314,NA,"Virginia Tech","T","Christian Darrisaw"
53453,6.167,230,NA,"Alabama","RB","Najee Harris"
53454,5.833,200,NA,"Clemson","RB","Travis Etienne"
53455,6.083,188,NA,"Northwestern","CB","Greg Newsome"
53456,6.167,210,NA,"Minnesota","WR","Rashod Bateman"
53457,6.5,270,NA,"Houston","DE","Payton Turner"
53458,6.083,190,NA,"Georgia","CB","Eric Stokes"
53459,6.583,253,NA,"Miami","DE","Gregory Rousseau"
53460,6.417,252,NA,"Penn State","OLB","Odafe Oweh"
53461,6.417,262,NA,"Washington","OLB","Joe Tryon"
53462,6.167,185,NA,"Georgia","CB","Tyson Campbell"
53463,5.75,184,NA,"Mississippi","WR","Elijah Moore"
53464,5.833,220,NA,"North Carolina","RB","Javonte Williams"
53465,6.083,196,NA,"Oregon","FS","Jevon Holland"
53466,6.5,325,NA,"Alabama","G","Landon Dickerson"
53467,6.417,310,NA,"Alabama","DT","Christian Barmore"
53468,6.5,310,NA,"Oklahoma State","T","Teven Jenkins"
53469,6,194,NA,"Central Florida","SS","Richie Grant"
53471,6.5,308,NA,"Notre Dame","T","Liam Eichenberg"
53472,6.167,202,NA,"Texas Christian","FS","Trevon Moehrig"
53473,6.083,195,NA,"Kentucky","CB","Kelvin Joseph"
53474,6.583,325,NA,"Stanford","T","Walker Little"
53476,5.833,180,NA,"Florida State","CB","Asante Samuel"
53477,6.417,330,NA,"Notre Dame","G","Aaron Banks"
53478,5.75,180,NA,"Purdue","WR","Rondale Moore"
53479,6.167,250,NA,"Georgia","OLB","Azeez Ojulari"
53480,6.417,295,NA,"Texas","T","Samuel Cosmi"
53481,6.083,215,NA,"Notre Dame","OLB","Jeremiah Owusu-Koramoah"
53482,6.5,299,NA,"North Dakota State","T","Dillon Radunz"
53483,6.5,280,NA,"Vanderbilt","DE","Dayo Odeyingbo"
53484,6.417,258,NA,"Penn State","TE","Pat Freiermuth"
53485,5.75,190,NA,"Western Michigan","WR","D'Wayne Eskridge"
53486,5.75,153,NA,"Louisville","WR","Tutu Atwell"
53487,6,232,NA,"Missouri","ILB","Nick Bolton"
53488,6.333,200,NA,"Louisiana State","WR","Terrace Marshall"
53489,6.25,242,NA,"Ohio State","OLB","Pete Werner"
53490,6.333,273,NA,"Wake Forest","DE","Carlos Basham"
53491,6.417,312,NA,"Ohio State","C","Josh Myers"
53492,6.417,316,NA,"Oklahoma","C","Creed Humphrey"
53494,6,203,NA,"Syracuse","SS","Andre Cisco"
53496,6.333,225,NA,"Stanford","QB","Davis Mills"
53498,6.333,253,NA,"Texas","DE","Joseph Ossai"
53499,6.5,297,NA,"Brigham Young","T","Brady Christensen"
53500,6,193,NA,"Central Florida","CB","Aaron Robinson"
53501,6.167,315,NA,"North Carolina State","NT","Alim McNeill"
53502,6.333,278,NA,"Louisiana Tech","DT","Milton Williams"
53503,6.25,205,NA,"Minnesota","CB","Benjamin St-Juste"
53504,6.167,280,NA,"UCLA","DT","Osa Odighizuwa"
53505,6,193,NA,"Stanford","CB","Paulson Adebo"
53506,6.167,210,NA,"Tennessee","WR","Josh Palmer"
53508,6.25,250,NA,"Buffalo","DE","Malcolm Koonce"
53509,6.25,223,NA,"Virginia Tech","OLB","Divine Deablo"
53510,6.417,253,NA,"Boston College","TE","Hunter Long"
53511,6.083,185,NA,"North Carolina","WR","Dyami Brown"
53512,6.333,248,NA,"Notre Dame","TE","Tommy Tremble"
53513,6.417,270,NA,"Iowa","DE","Chauncey Golston"
53514,5.833,215,NA,"Clemson","WR","Amari Rodgers"
53515,6.333,310,NA,"Ohio State","G","Wyatt Davis"
53517,6.083,215,NA,"Ohio State","RB","Trey Sermon"
53518,6.333,222,NA,"Michigan","WR","Nico Collins"
53519,6.417,260,NA,"Pittsburgh","OLB","Patrick Jones"
53520,6,179,NA,"Auburn","WR","Anthony Schwartz"
53521,6.083,233,NA,"Georgia","ILB","Monty Rice"
53522,6.75,321,NA,"Northern Iowa","T","Spencer Brown"
53524,6.417,295,NA,"Notre Dame","C","Robert Hainsey"
53526,6.417,245,NA,"Georgia","TE","Tre' McKitty"
53527,6.25,320,NA,"Wisconsin-Whitewater","G","Quinn Meinerz"
53530,6.25,213,NA,"Syracuse","CB","Ifeatu Melifonwu"
53531,6,182,NA,"Michigan","CB","Ambry Thomas"
53532,6.167,230,NA,"South Carolina","ILB","Ernest Jones"
53533,6,206,NA,"Southern Methodist","FS","Brandon Stephens"
53534,6.25,240,NA,"Ohio State","ILB","Baron Browning"
53535,6.25,305,NA,"Southern California","DT","Jay Tufele"
53536,5.833,200,NA,"North Carolina","RB","Michael Carter"
53537,6,190,NA,"San Diego State","CB","Darren Hall"
53538,6.167,202,NA,"Louisville","WR","Dez Fitzpatrick"
53539,6.417,310,NA,"Cincinnati","T","James Hudson"
53540,6.25,280,NA,"Tulane","DE","Cam Sample"
53541,6.083,195,NA,"Southern California","WR","Amon-Ra St. Brown"
53542,6.083,245,NA,"Purdue","ILB","Derrick Barnes"
53543,6.25,300,NA,"Stanford","C","Drew Dalman"
53545,6.583,255,NA,"Northern Iowa","OLB","Elerson Smith"
53547,6.333,235,NA,"Duke","OLB","Chris Rumph"
53549,6,246,NA,"Oklahoma","RB","Rhamondre Stevenson"
53551,6.25,346,NA,"Louisiana State","NT","Tyler Shelvin"
53552,5.917,195,NA,"Texas Tech","CB","Zech McPhearson"
53553,6.5,256,NA,"Boise State","TE","John Bates"
53554,6.083,195,NA,"California","FS","Camryn Bynum"
53555,6.083,207,NA,"Oklahoma State","RB","Chuba Hubbard"
53556,6.25,235,NA,"Southern Methodist","TE","Kylen Granson"
53557,6.417,315,NA,"Texas A&amp;M","T","Dan Moore"
53558,5.75,174,NA,"North Texas","WR","Jaelon Darden"
53559,6.167,195,NA,"Central Arkansas","CB","Robert Rochell"
53560,6,190,NA,"Oklahoma State","WR","Tylan Wallace"
53561,6.167,300,NA,"Ohio State","DT","Tommy Togiai"
53564,6.417,270,NA,"Pittsburgh","OLB","Rashad Weaver"
53565,5.917,191,NA,"Florida","CB","Marco Wilson"
53568,6.333,274,NA,"East Carolina","G","D'Ante Smith"
53570,6.417,211,NA,"Central Florida","WR","Jacob Harris"
53571,6.417,305,NA,"Mississippi","T","Royce Newman"
53574,6.5,258,NA,"Ohio State","TE","Luke Farrell"
53575,6.083,220,NA,"Auburn","ILB","Jamien Sherwood"
53576,6.25,245,NA,"Miami","TE","Brevin Jordan"
53577,6.333,285,NA,"Texas","DE","Ta'Quon Graham"
53579,5.917,191,NA,"Memphis","RB","Kenneth Gainwell"
53580,6.5,332,NA,"Missouri","T","Larry Borom"
53581,6.083,205,NA,"Texas","FS","Caden Sterns"
53582,6.083,217,NA,"West Virginia","OLB","Tony Fields"
53583,5.833,190,NA,"Duke","CB","Michael Carter"
53584,6.417,315,NA,"Western Michigan","T","Jaylon Moore"
53585,6.583,293,NA,"Wisconsin","DE","Isaiahh Loudermilk"
53586,6.083,179,NA,"Iowa","WR","Ihmir Smith-Marsette"
53587,6.25,305,NA,"Iowa","DT","Daviyon Nixon"
53588,6.5,300,NA,"Nebraska","G","Brenden Jaimes"
53589,6.083,195,NA,"Ohio State","CB","Shaun Wade"
53590,6.667,315,NA,"Miami, O.","T","Tommy Doyle"
53591,6.333,240,NA,"Duke","TE","Noah Gray"
53592,6,200,NA,"Cincinnati","SS","Darrick Forrest"
53595,6.25,195,NA,"Washington","CB","Keith Taylor"
53596,6,195,NA,"Illinois","CB","Nate Hobbs"
53599,6.167,230,NA,"Texas Christian","OLB","Garret Wallow"
53601,5.917,202,NA,"Oregon","CB","Deommodore Lenoir"
53602,6.417,340,NA,"Florida","DT","Tedarrell Slaton"
53604,6.083,205,NA,"Pittsburgh","FS","Jason Pinnock"
53607,5.917,190,NA,"Appalachian State","CB","Shemar Jean-Charles"
53608,6.333,227,NA,"Stanford","WR","Simi Fehoko"
53609,6.083,215,NA,"Southern California","SS","Talanoa Hufanga"
53611,6.333,268,NA,"Notre Dame","OLB","Adetokunbo Ogundeji"
53612,5.75,195,NA,"Boise State","RB","Avery Williams"
53615,6.333,215,NA,"Florida State","ILB","Hamsah Nasirildeen"
53616,6.083,200,NA,"Arizona State","WR","Frank Darby"
53617,5.917,198,NA,"Missouri","FS","Joshuah Bledsoe"
53618,6.25,305,NA,"Southern California","DT","Marlon Tuipulotu"
53619,6.25,330,NA,"Georgia","C","Trey Hill"
53620,6.167,260,NA,"Coastal Carolina","DE","Tarron Jackson"
53621,6.417,355,NA,"Kentucky","DT","Quinton Bohanna"
53623,5.917,221,NA,"Louisiana-Lafayette","RB","Elijah Mitchell"
53624,6.167,318,NA,"Arizona","DT","Roy Lopez"
53625,6.083,218,NA,"Arizona","RB","Gary Brightwell"
53629,5.917,178,NA,"Kentucky","CB","Brandin Echols"
53631,5.917,216,NA,"Michigan","RB","Chris Evans"
53633,5.833,190,NA,"South Carolina","WR","Shi Smith"
53635,6.583,305,NA,"Kentucky","T","Landon Young"
53638,6.167,220,NA,"Georgia Tech","WR","Jalen Camp"
53639,6.25,265,NA,"Duke","OLB","Victor Dimukeje"
53640,5.75,185,NA,"UCLA","RB","Demetric Felton"
53641,6.083,195,NA,"Pittsburgh","SS","Damar Hamlin"
53642,5.917,197,NA,"Wisconsin","CB","Rachad Wildgoose"
53643,6.417,312,NA,"Wisconsin","G","Cole Van Lanen"
